t,z,u,v,w,phi,theta,psi,p,q,r
13.79999999999975,-0x1.3ffbf2a155c92p-2,0x1.4f5277b0186fcp+4,-0x1.a24d834d06395p+3,0x1.0682d9c9ccdccp+3,0x1.da3e04aa253f8p-6,0x1.72dbcf2bd0166p-2,-0x1.01d49ba5c4fa0p+0,-0x1.04f1db8063337p-3,-0x1.95cd66ffcb0d4p-4,0x1.123b590d4e8d4p-4
13.82999999999975,-0x1.434e05ff5183cp-2,0x1.50f20f5328feap+4,-0x1.a4f7d17600bcfp+3,0x1.0446a4f63d2acp+3,0x1.aa0e052ac4615p-6,0x1.6f8cb602a5e10p-2,-0x1.0143a56e16100p+0,-0x1.ee49f9bb0a552p-4,-0x1.ccc790171d42cp-4,0x1.3aeb2c58393c9p-4
13.859999999999749,-0x1.46719082b135ep-2,0x1.528888492c648p+4,-0x1.a7a852aed0e98p+3,0x1.01fe6631bab4bp+3,0x1.79a4efd97f27fp-6,0x1.6c417cd841d87p-2,-0x1.00adc8c160e12p+0,-0x1.097caca4d1f4ap-3,-0x1.92f04100d1f77p-4,0x1.237c75dc47001p-4
13.889999999999748,-0x1.49658b5583035p-2,0x1.5417990feef64p+4,-0x1.aa5682e0b7af6p+3,0x1.ff5efdb548d1fp+2,0x1.490fe3e90aa3fp-6,0x1.68ff904b6f78ap-2,-0x1.0015d56d2dfedp+0,-0x1.f241d52feddb7p-4,-0x1.c4c271ffdc3adp-4,0x1.40e6f08f21384p-4
13.919999999999748,-0x1.4c291bcc49678p-2,0x1.559f8033b7f53p+4,-0x1.ad02a85c548ffp+3,0x1.faaf356388121p+2,0x1.187d7a1672be0p-6,0x1.65c1d6c8f9342p-2,-0x1.fef70d7efa72bp-1,-0x1.0a2a667572967p-3,-0x1.90212ae759230p-4,0x1.2ae0c44d397dep-4
13.949999999999747,-0x1.4ebb8f2a07569p-2,0x1.572127dafff8dp+4,-0x1.afa8877efc178p+3,0x1.f5f2fdd9b6a6bp+2,0x1.cfa01ca201b64p-7,0x1.628c4fe63fe15p-2,-0x1.fdc0cedf1e011p-1,-0x1.f33ce87874529p-4,-0x1.be0d595b103e1p-4,0x1.4205d3f9a6df5p-4
13.979999999999746,-0x1.511c5e9390fcfp-2,0x1.589ca52c9d856p+4,-0x1.b248e4af8a532p+3,0x1.f125deb202491p+2,0x1.6e661f1ec4fd2p-7,0x1.5f5a4d633ef1fp-2,-0x1.fc88133fa7a25p-1,-0x1.09924ac72a2e4p-3,-0x1.8e2e8f3b2f0c5p-4,0x1.2df943f4c8779p-4
14.009999999999746,-0x1.534adf2555ddfp-2,0x1.59ebf3eeea936p+4,-0x1.b567b613469b0p+3,0x1.ec2049f369b92p+2,0x1.18a493c3250dcp-7,0x1.5bff9f751b718p-2,-0x1.fae1b4a3f41b4p-1,-0x1.ddf3f2383b1f9p-4,-0x1.e84e6c73cf47cp-4,0x1.0bee604f60babp-3
14.039999999999745,-0x1.5546b41de5a8cp-2,0x1.5b09f98cf0b81p+4,-0x1.b9056cb509c54p+3,0x1.e70f191533729p+2,0x1.958a408cefe67p-8,0x1.58afb484f58e4p-2,-0x1.f8d33cf54a8c1p-1,-0x1.0b77a8a2a37fcp-3,-0x1.833e24a2b71b8p-4,0x1.f962e8e56ca0ap-4
14.069999999999744,-0x1.570fe1289141dp-2,0x1.5c133698a51dfp+4,-0x1.bcc7b222ea25bp+3,0x1.e1f395f8065a2p+2,0x1.fd656c7739ebap-9,0x1.55694d6e9907dp-2,-0x1.f6a3210f9a003p-1,-0x1.dd25712636ec0p-4,-0x1.e0a4c1e973ae6p-4,0x1.2c779f9986903p-3
14.099999999999744,-0x1.58a64cf14e48fp-2,0x1.5d09715a0ae4dp+4,-0x1.c0a9b1a74aa9ap+3,0x1.dcc64886bc7a4p+2,0x1.ad89b3272a4f6p-10,0x1.5228c35cdb3cbp-2,-0x1.f4561225257b6p-1,-0x1.0c3aeb8d5b409p-3,-0x1.7f529bbdb53b3p-4,0x1.18e7c32e6f317p-3
14.129999999999743,-0x1.5a0a06a73f5b1p-2,0x1.5df44cf06002dp+4,-0x1.c491084676e4ep+3,0x1.d791c90b2ba30p+2,-0x1.3eecf813864ddp-11,0x1.4ef61e6633cf9p-2,-0x1.f2006a361c06ap-1,-0x1.def3b1c8da676p-4,-0x1.d4e4ceda45beep-4,0x1.3481d40048fd1p-3
14.159999999999743,-0x1.5b3b38d279be8p-2,0x1.5ed45103cbc8ap+4,-0x1.c87e738fc2c52p+3,0x1.d24a78fc7773bp+2,-0x1.74942b8f98f3ep-9,0x1.4bc73abbb436ep-2,-0x1.efa162e01cb9fp-1,-0x1.0bd24524e170ep-3,-0x1.7df6c11054241p-4,0x1.21e8cbd192506p-3
14.189999999999742,-0x1.5c3a19d935760p-2,0x1.5fb3103dd58f7p+4,-0x1.cc77e725a37d8p+3,0x1.cc62a8e46a15ap+2,-0x1.4b1dfa2189f3ep-8,0x1.4834d71d8a364p-2,-0x1.ed33dc3e80611p-1,-0x1.dddcc07ae6b38p-4,-0x1.1fb8f765007afp-3,0x1.423990493a749p-3
14.219999999999741,-0x1.5d06a77216523p-2,0x1.6097b3c69caa7p+4,-0x1.d071e2961a528p+3,0x1.c59cbfe102f1cp+2,-0x1.dcf87674726b3p-8,0x1.4415ef8299540p-2,-0x1.eac1298c0d455p-1,-0x1.0d61e22b1364ep-3,-0x1.097b70213f86fp-3,0x1.266389c8adbaap-3
14.24999999999974,-0x1.5da09baead101p-2,0x1.617fa9c6e090dp+4,-0x1.d45e4f32037a2p+3,0x1.be440b845d7bbp+2,-0x1.386c81cccd152p-7,0x1.3fa08eb987bdap-2,-0x1.e8530446e499ep-1,-0x1.de129c05dd265p-4,-0x1.4e2cae5399f56p-3,0x1.3cd8d1b4c950ep-3
14.27999999999974,-0x1.5e0784aa69bc6p-2,0x1.626583888a601p+4,-0x1.d84448c94ebfdp+3,0x1.b671982814554p+2,-0x1.82871dee943f0p-7,0x1.3ae559b5bd36cp-2,-0x1.e5e368e137126p-1,-0x1.0bcf123e38abcp-3,-0x1.2f31e572e7da8p-3,0x1.27180b9b28124p-3
14.30999999999974,-0x1.5e3a9bce4703dp-2,0x1.630ea758997d3p+4,-0x1.dc667e472b5b5p+3,0x1.b002edec5ffeep+2,-0x1.a4264cc3cf48ep-7,0x1.36893a55b8945p-2,-0x1.e316347bdeddap-1,-0x1.8303868ed3b60p-5,-0x1.1ef80e5aa0b76p-3,0x1.9a1a5d1c46277p-3
14.339999999999739,-0x1.5e39b846ce8b0p-2,0x1.637c2e2ae237dp+4,-0x1.e09718b81c902p+3,0x1.abdc151b2c1d8p+2,-0x1.6f5f4cf006f59p-7,0x1.323a449138abbp-2,-0x1.dfdb7627183e9p-1,0x1.e99ab7207afdep-6,-0x1.295d9a36ab713p-3,0x1.954167c72e9e6p-3
14.369999999999738,-0x1.5e0517f3e34ffp-2,0x1.63e49323eaeb1p+4,-0x1.e459af46823c8p+3,0x1.a986ee18d7dc2p+2,-0x1.f5238289d6ba6p-8,0x1.2dddfdc19de70p-2,-0x1.dca955cdb9d89p-1,0x1.60460066c22b4p-4,-0x1.23b65178c41cfp-3,0x1.94110605ef335p-3
14.399999999999737,-0x1.5d9cb7fb762ebp-2,0x1.6450881ae4d20p+4,-0x1.e7bffbec5b13dp+3,0x1.a864134db75b1p+2,-0x1.7edd8db116e0cp-9,0x1.297f597cd8457p-2,-0x1.d9955b70c80c2p-1,0x1.d07dc8002a3cap-4,-0x1.2717757075611p-3,0x1.7ab7586e36146p-3
14.429999999999737,-0x1.5d00aa1db01dfp-2,0x1.64cd3457bd17dp+4,-0x1.eacf96a4ecfe0p+3,0x1.a7bd4ba0c70fcp+2,0x1.35b5fcaa42098p-9,0x1.24fccd82faee1p-2,-0x1.d6b4069b5a1a2p-1,0x1.0ec35a85858ffp-3,-0x1.32786074264d3p-3,0x1.657214a71bfd9p-3
14.459999999999736,-0x1.5c310ed91f9a3p-2,0x1.655833e621431p+4,-0x1.eda31f4a71516p+3,0x1.a7419f0615583p+2,0x1.0370a081c4bb5p-7,0x1.2052aa2bf6913p-2,-0x1.d3fed0c7716cbp-1,0x1.1d5f45464dbf9p-3,-0x1.37ede7256134ep-3,0x1.52efad7b33f32p-3
14.489999999999736,-0x1.5b2e15e3db99ap-2,0x1.65ed70d74af53p+4,-0x1.f0511167e402fp+3,0x1.a6c3c163cd6c6p+2,0x1.bd4646b6a8ee4p-7,0x1.1b8085a2feeaep-2,-0x1.d16c91e5c802cp-1,0x1.2bf2786af128ap-3,-0x1.43bee17d020afp-3,0x1.470de0338a841p-3
14.519999999999735,-0x1.59f805df8a471p-2,0x1.668839a597430p+4,-0x1.f2ea849e400d4p+3,0x1.a6342011da507p+2,0x1.3c5bbd86ff9a4p-6,0x1.168b88b445f0bp-2,-0x1.cef4732f1e6cep-1,0x1.2e997b0534be2p-3,-0x1.46aee1dbbb722p-3,0x1.3d8cb7ed310c8p-3
14.549999999999734,-0x1.588f3ba86ed30p-2,0x1.67249537b23efp+4,-0x1.f57c3ab72c328p+3,0x1.a58c64a4c6f10p+2,0x1.9a37e0a9cf42ap-6,0x1.11798a615af32p-2,-0x1.cc8f605736440p-1,0x1.357f79f4dee0fp-3,-0x1.4f8c38f6b5e39p-3,0x1.38d9923528cfcp-3
14.579999999999734,-0x1.56f2f42354807p-2,0x1.6821052d3a34dp+4,-0x1.f6e1f1b98f8e5p+3,0x1.a53bd2b192b8cp+2,0x1.edeb3987c2f19p-6,0x1.0cc681d82cc24p-2,-0x1.cb1a672d26009p-1,0x1.1e085c85ea76ap-3,-0x1.18bec9c9999b2p-3,0x1.3cfd25a2e62f6p-5
14.609999999999733,-0x1.5523f244d77c5p-2,0x1.699cb9c311b5bp+4,-0x1.f6e4d3a6eaa53p+3,0x1.a495c3cc900d1p+2,0x1.1cdbf5adae969p-5,0x1.07e7fc374dcacp-2,-0x1.cab574c205dd7p-1,0x1.3e88a6b0d845dp-3,-0x1.6ce4b12c7df77p-3,0x1.5b613ce7bdcb8p-6
14.639999999999732,-0x1.5324275b20d5cp-2,0x1.6b4a6ca871af4p+4,-0x1.f65cb9dd2449bp+3,0x1.a3a82464b9286p+2,0x1.4132dfcc20171p-5,0x1.02e6d39858d7cp-2,-0x1.cac14f24b5004p-1,0x1.22229bcb8774ep-3,-0x1.2e75acecb6aeep-3,-0x1.eb513ff898f01p-7
14.669999999999732,-0x1.50f4707a61e6ap-2,0x1.6d145049da3dbp+4,-0x1.f58039ca98b93p+3,0x1.a2924b3cffd4bp+2,0x1.64c10fd491bfbp-5,0x1.fbb10a8bafa9ep-3,-0x1.cb1400d7f323dp-1,0x1.43ce37c56aaebp-3,-0x1.76867ff0c58b2p-3,-0x1.8c33f54b1bc3ap-7
14.699999999999731,-0x1.4e95c45ebb251p-2,0x1.6ee8e30ef0e20p+4,-0x1.f48380d73e3f0p+3,0x1.a142bec9351a1p+2,0x1.8811710293f51p-5,0x1.f160f03ae6a37p-3,-0x1.cb87fbf49a978p-1,0x1.260d84e32e815p-3,-0x1.3dafec98dbfcdp-3,-0x1.e752e2b41e031p-6
14.72999999999973,-0x1.4c0905ad2f316p-2,0x1.70c148a67aa33p+4,-0x1.f3749bc834890p+3,0x1.9fd4fc9d6e769p+2,0x1.ab37c9142316dp-5,0x1.e708464a94ab7p-3,-0x1.cc1298b0f8b79p-1,0x1.462b8bd273c12p-3,-0x1.7a31c2113130ap-3,-0x1.6536439d56a80p-6
14.75999999999973,-0x1.494f2cd9c81a0p-2,0x1.729819b074c9ap+4,-0x1.f264c08b208ebp+3,0x1.9e3d4aa814c3ep+2,0x1.ce6b4e0fc4bf8p-5,0x1.dc9399c6e71f9p-3,-0x1.cca7d43b0d63ap-1,0x1.28b66b44a3e44p-3,-0x1.461106f324a42p-3,-0x1.11e9f98c08f9ep-5
14.78999999999973,-0x1.466943061afa7p-2,0x1.746bfecde9732p+4,-0x1.f155099ba9dffp+3,0x1.9c8aeda343b66p+2,0x1.f18cbbf5973d3p-5,0x1.d21e5d779a86ap-3,-0x1.cd46e8ec7c77ap-1,0x1.46a01376a59f4p-3,-0x1.7b5bd3cfc8902p-3,-0x1.9df1d10d8210bp-6
14.819999999999729,-0x1.435860e2fec79p-2,0x1.763a550f9ef45p+4,-0x1.f046b220c735bp+3,0x1.9adb861253128p+2,0x1.077443e6cb66fp-4,0x1.c8bcf3b6139a4p-3,-0x1.ce02c7f4758a5p-1,0x1.9caa77a4eeec8p-4,-0x1.00c46734267d4p-3,-0x1.8e2fe3c7d7d98p-5
14.849999999999728,-0x1.401de2478ca2fp-2,0x1.780d7b70580a6p+4,-0x1.ef4e18fdda901p+3,0x1.98343276926cfp+2,0x1.0ebf62d40670cp-4,0x1.c08bf5057761bp-3,-0x1.ceefcf7e1ade5p-1,0x1.6b9e43d6cb1d6p-5,-0x1.2fdf79acc5910p-3,-0x1.a4a37fbfc91cbp-5
14.879999999999727,-0x1.3cbb3c5ecca7ep-2,0x1.79ed6c153fb12p+4,-0x1.ee75871aba89ap+3,0x1.93cfd69386c75p+2,0x1.0f31cd4a2eed6p-4,0x1.b84fe4b9b2c3bp-3,-0x1.d002dcf5f8e52p-1,-0x1.cb8b5c4940350p-8,-0x1.0668f29046ecbp-3,-0x1.13530ce7c5419p-4
14.909999999999727,-0x1.39319bc4569cbp-2,0x1.7bd1fd4b448c4p+4,-0x1.edd0336bf06adp+3,0x1.8da97c3a3d069p+2,0x1.0949613dc42c9p-4,0x1.afddb0eaf126cp-3,-0x1.d12739b12b7b1p-1,-0x1.d8bf19eb30ec2p-5,-0x1.3ef2c437e704ep-3,-0x1.e9cff6be9adabp-5
14.939999999999726,-0x1.3581e94156ff6p-2,0x1.7db33309de497p+4,-0x1.ed60a9e5d3ee8p+3,0x1.860244080b5b9p+2,0x1.fe477d38b735ep-5,0x1.a6e270f544089p-3,-0x1.d246d367dd605p-1,-0x1.3bfe3135a7ca8p-4,-0x1.2935ef9d78ebcp-3,-0x1.07fafcf95d979p-4
14.969999999999725,-0x1.31acc299e4aebp-2,0x1.7f7ff01684c10p+4,-0x1.ed27b5fc8b3c0p+3,0x1.7dca856234cdap+2,0x1.e60d4b216ae78p-5,0x1.9deb5b53f9d12p-3,-0x1.d34a34c1f2dedp-1,-0x1.7dda9a44e79bcp-4,-0x1.3b7893913d26cp-3,-0x1.7f00019365748p-5
14.999999999999725,-0x1.2db2c726fcf2cp-2,0x1.81348d362071fp+4,-0x1.ed23da6631c80p+3,0x1.7539c3e89afe5p+2,0x1.cba58d7c29caap-5,0x1.94fbd29458d50p-3,-0x1.d42a3939adaa0p-1,-0x1.95a43cd7e6b7bp-4,-0x1.2470f51475727p-3,-0x1.88bf694d7bea6p-5
15.029999999999724,-0x1.2994a264b6da6p-2,0x1.82d60cc4c335dp+4,-0x1.ed39162106a4ep+3,0x1.6c9190c1cfbe5p+2,0x1.b0517d379e80dp-5,0x1.8c330eebd0d6ap-3,-0x1.d4f35829df076p-1,-0x1.a7ce873c0b6f1p-4,-0x1.2f82abd5110f0p-3,-0x1.2c976ff72850bp-5
15.059999999999723,-0x1.255311b1c11dfp-2,0x1.8465d81f7463dp+4,-0x1.ed62619fa5861p+3,0x1.63d4ea4f0c6dap+2,0x1.9475632340e72p-5,0x1.8383d76e3fa7ap-3,-0x1.d5a760186ea8bp-1,-0x1.b18940f0eec0dp-4,-0x1.1c17cb2b8f78cp-3,-0x1.3c9bd2f14dacap-5
15.089999999999723,-0x1.20eee8a395a42p-2,0x1.85e8e1c1e334ap+4,-0x1.ed8dd49230ab0p+3,0x1.5b147f5876459p+2,0x1.786a607b56d94p-5,0x1.7af231a73f6cfp-3,-0x1.d6508176a95fbp-1,-0x1.b3a59f3fd17fbp-4,-0x1.26c7a07d9a6ccp-3,-0x1.0a2adc2d95847p-5
15.119999999999722,-0x1.1c690b2602cd2p-2,0x1.8761c5b12228bp+4,-0x1.edb3e5c733369p+3,0x1.524d09d8be900p+2,0x1.5c3581e97d004p-5,0x1.7276e4983dda9p-3,-0x1.d6f3996e3dc04p-1,-0x1.bac5981589a3ep-4,-0x1.157cfc757148cp-3,-0x1.2d58da8e6dc6bp-5
15.149999999999721,-0x1.17c26f73f96d8p-2,0x1.88d396cfc424cp+4,-0x1.edcb2efba1983p+3,0x1.497f9884b617ep+2,0x1.40061b4314571p-5,0x1.6a097ae22b82bp-3,-0x1.d7961d01ddc4ep-1,-0x1.b47ceaeb574a3p-4,-0x1.22ab87cd02a3ep-3,-0x1.10d8b35aa384ap-5
15.17999999999972,-0x1.12fc1625ae7c1p-2,0x1.8a3d372cbf113p+4,-0x1.edd7d98ed3acep+3,0x1.40a82c3cef5a0p+2,0x1.23dd5bb53acb1p-5,0x1.61a491bd27621p-3,-0x1.d83576e3de82dp-1,-0x1.bc7450e1f8c54p-4,-0x1.12a662e2708cdp-3,-0x1.28ed512f3cbd4p-5
15.20999999999972,-0x1.0e1710f08c182p-2,0x1.8b9fb995fc38bp+4,-0x1.edd66e85a491dp+3,0x1.37c94aa9eaeaep+2,0x1.07cb52407cb22p-5,0x1.5947d65b769f4p-3,-0x1.d8d3a7d825ca2p-1,-0x1.b33febb84a30dp-4,-0x1.2005da8023a9fp-3,-0x1.14afac036ad68p-5
15.23999999999972,-0x1.09147d4426dd1p-2,0x1.8cfb05579a707p+4,-0x1.edc731aabee12p+3,0x1.2ee2deae55787p+2,0x1.d7d608f38b475p-6,0x1.50ee4d2e63744p-3,-0x1.d9704f8e6eb93p-1,-0x1.b7dcde4d59366p-4,-0x1.11454d3c445adp-3,-0x1.2ac5fc839d51cp-5
15.269999999999719,-0x1.03f57e5c956f8p-2,0x1.8e4faacb0f7e4p+4,-0x1.eda78d7c0a112p+3,0x1.25fcbbedca9fap+2,0x1.a0b7380ebc508p-6,0x1.489c43526e652p-3,-0x1.da0cbd014f598p-1,-0x1.aa14394ccf802p-4,-0x1.1d9601ad8953cp-3,-0x1.1c12daf069563p-5
15.299999999999718,-0x1.fd7685e91cf92p-3,0x1.8f9dbc25ef6a9p+4,-0x1.ed77d70741fd6p+3,0x1.1d1394e9942a6p+2,0x1.6a3adb1b03b9bp-6,0x1.404ccb76d7e90p-3,-0x1.daa8eb7f9da35p-1,-0x1.aeb28a8c43c2cp-4,-0x1.10197cb6adff2p-3,-0x1.31a48a4748010p-5
15.329999999999718,-0x1.f2ce0348ffae6p-3,0x1.90e5d1ec04343p+4,-0x1.ed36408b281a1p+3,0x1.14296f0a948e2p+2,0x1.3473c9094e7c5p-6,0x1.38001da5a23bfp-3,-0x1.db45fb2e4e00cp-1,-0x1.9f46cb219388ep-4,-0x1.1c65a39d1f7ddp-3,-0x1.279ce6f23dcebp-5
15.359999999999717,-0x1.e7f3ebf1f550ap-3,0x1.9227caa80f8f8p+4,-0x1.ece33b8248b2ep+3,0x1.0b3e7d89f8ea4p+2,0x1.fed38c899fd51p-7,0x1.2fb54a3311e77p-3,-0x1.dbe3c83a5165ap-1,-0x1.a37d21ad69725p-4,-0x1.0f21ebfd0258ep-3,-0x1.3c4c858af7785p-5
15.389999999999716,-0x1.dceabfeff93e7p-3,0x1.9363efd2cfb95p+4,-0x1.ec7df0f0790e2p+3,0x1.02553a1578ce0p+2,0x1.964bd145c996bp-7,0x1.276e0aa4fd644p-3,-0x1.dc82e7e095f9fp-1,-0x1.9345680e93361p-4,-0x1.1aff4967251a1p-3,-0x1.34b9ee044ea35p-5
15.419999999999716,-0x1.d1b503da8ff0dp-3,0x1.948359f5dadb9p+4,-0x1.ec0cd87a05749p+3,0x1.f7334c122ec70p+1,0x1.433ae7dd7ee8fp-7,0x1.212c9c8545b84p-3,-0x1.dd12658c66eb0p-1,-0x1.ecd51c3209c85p-5,-0x1.0f55c0d80f310p-4,-0x1.0864b6b12c8e1p-5
15.449999999999715,-0x1.c655eafe653c5p-3,0x1.957b3ee61fa12p+4,-0x1.eba54fa940b98p+3,0x1.efe3e5c5f342bp+1,0x1.fdb600b014db9p-8,0x1.1e538c2b5f9eap-3,-0x1.dd8b8c800b786p-1,-0x1.2006304762833p-4,-0x1.ba595ac9c5512p-6,-0x1.c92e1c39ac4b1p-6
15.479999999999714,-0x1.bad1b3beec0e0p-3,0x1.9668780f70133p+4,-0x1.eb21abf0c0776p+3,0x1.ebcd5c1ae594dp+1,0x1.7eb7093989385p-8,0x1.1d58b4e95d5b4p-3,-0x1.de0e4b5ce262cp-1,-0x1.967ba9b451d8fp-5,-0x1.5de3341e47138p-8,-0x1.350dfbf2994cdp-5
15.509999999999714,-0x1.af2d0a31e98b0p-3,0x1.97503d67ef2fdp+4,-0x1.ea80f8840e7b3p+3,0x1.ea3e87a876b0ep+1,0x1.08f3cb8f58c32p-8,0x1.1dcadf4d5e43dp-3,-0x1.de9ca905a858ep-1,-0x1.ec6feda67102cp-5,0x1.3f78dbcca3210p-6,-0x1.16e81a2775e85p-5
15.539999999999713,-0x1.a36cd6d762939p-3,0x1.98345ab35f036p+4,-0x1.e9d29d9024e44p+3,0x1.ea0f1ae755c79p+1,0x1.2a7363bf66ea0p-9,0x1.1f12343d8570dp-3,-0x1.df2fafd16cec2p-1,-0x1.828ba58929227p-5,0x1.66b03c334b118p-6,-0x1.48c7ce017e1f8p-5
15.569999999999713,-0x1.97960ffd6e2aap-3,0x1.99191a7e415c2p+4,-0x1.e90ef8221eab3p+3,0x1.eaecaa90e67c1p+1,0x1.241ca4560ab33p-11,0x1.20f2ecbab8363p-3,-0x1.dfcc4ea05c5e1p-1,-0x1.cd413366fb785p-5,0x1.407b5f84b1d3fp-5,-0x1.3e0bb21b14692p-5
15.599999999999712,-0x1.8bad98a9f34edp-3,0x1.99fcdf278e423p+4,-0x1.e8445529505a9p+3,0x1.ec5ada9068683p+1,-0x1.3168686788328p-10,0x1.232f91654c3a4p-3,-0x1.e06aa1e5313d5p-1,-0x1.822a224f1cf37p-5,0x1.143b2a476c6d8p-5,-0x1.4eda938c0c641p-5
15.629999999999711,-0x1.7fb8217b6d8cap-3,0x1.9ae1d3588a7cbp+4,-0x1.e76d962776c2ap+3,0x1.ee3ddebc905aap+1,-0x1.788e89fe703dbp-9,0x1.25af5f2f8eb65p-3,-0x1.e10dba3fdcb98p-1,-0x1.c1dacb24000fep-5,0x1.8795e4cda85a4p-5,-0x1.506e02d621ac1p-5
15.65999999999971,-0x1.73b84b747772ap-3,0x1.9c1bf512e4db2p+4,-0x1.e5633a6c51fbap+3,0x1.f1543f814108cp+1,-0x1.43e01b724ff15p-8,0x1.29131a11b832ap-3,-0x1.e27294793a263p-1,-0x1.d2093f545a910p-5,0x1.03374bc84a088p-4,-0x1.1adc60abc7328p-3
15.68999999999971,-0x1.67b2aee69d82bp-3,0x1.9dbff7beef986p+4,-0x1.e1f34665af251p+3,0x1.f3ee8189b628fp+1,-0x1.d8555a3a8897cp-8,0x1.2c13f2fa1f8b7p-3,-0x1.e4b296b002a98p-1,-0x1.a65d8464c2bbep-5,0x1.28eaeae8b983dp-5,-0x1.35917944d4090p-3
15.71999999999971,-0x1.5bad5b45583e1p-3,0x1.9f8ae5fafa955p+4,-0x1.ddf31a211b611p+3,0x1.f67a8a37dd218p+1,-0x1.39957357983f3p-7,0x1.2efdf7537d987p-3,-0x1.e74773ec65cd9p-1,-0x1.cfe4d7521feb3p-5,0x1.f71c02727d4f4p-5,-0x1.71b80da532939p-3
15.749999999999709,-0x1.4fac5c61fad42p-3,0x1.a16d23c28c6c6p+4,-0x1.d991d98bff23ep+3,0x1.f92cbdced0145p+1,-0x1.87f92a354fd01p-7,0x1.31e685359920dp-3,-0x1.ea122e0874843p-1,-0x1.917d514565ba6p-5,0x1.3021b88135347p-5,-0x1.6c74e515cd0ddp-3
15.779999999999708,-0x1.43b3929b87f31p-3,0x1.a3576fff9596bp+4,-0x1.d503e05b65959p+3,0x1.fbe306e7c2c51p+1,-0x1.d735ce5ed8aedp-7,0x1.34c18d8b74693p-3,-0x1.ecf27b15711fbp-1,-0x1.cc76aa37c0173p-5,0x1.f14838eb418f8p-5,-0x1.8752661138c23p-3
15.809999999999707,-0x1.37c67b48ecab9p-3,0x1.a546589503ae7p+4,-0x1.d052c4bfd5e77p+3,0x1.febd354ca349ep+1,-0x1.13676018ebb61p-6,0x1.379fd0cc49c37p-3,-0x1.efe1fcfe386f4p-1,-0x1.89af0895cba34p-5,0x1.3bbe5bd19eecbp-5,-0x1.7b77eed144017p-3
15.839999999999707,-0x1.2be86fe73c7c6p-3,0x1.a7353c5385c33p+4,-0x1.cb8f92b68a209p+3,0x1.00cf9cc79925dp+2,-0x1.3b6bf4bf8faedp-6,0x1.3a743326b1669p-3,-0x1.f2d67080865fbp-1,-0x1.cc5c16645f429p-5,0x1.eee0c9ce0cc11p-5,-0x1.8bc7859830df9p-3
15.869999999999706,-0x1.201c8cc963badp-3,0x1.a923bcf0d15d8p+4,-0x1.c6ba572b72d6bp+3,0x1.02507956bfb0bp+2,-0x1.63a2472c6bcb2p-6,0x1.3d4c312f7924fp-3,-0x1.f5cfac032ec20p-1,-0x1.88c1b2e0b14e3p-5,0x1.4775880dcdd04p-5,-0x1.7fb7edc9e5dddp-3
15.899999999999705,-0x1.1465bb1e57f3dp-3,0x1.ab1027c193bf5p+4,-0x1.c1d9dfeaab4a1p+3,0x1.03d6945acddacp+2,-0x1.8c09e371cc743p-6,0x1.401c1a836518ap-3,-0x1.f8c9ab384d9d8p-1,-0x1.cdfd61330ec33p-5,0x1.ee338e08e4c67p-5,-0x1.8bec7cbe919afp-3
15.929999999999705,-0x1.08c6818bc1229p-3,0x1.ace394ae20245p+4,-0x1.bd202289d852bp+3,0x1.06718ad5ed950p+2,-0x1.a2683c6387f9bp-6,0x1.430e84febc7efp-3,-0x1.fb91960b0b6dbp-1,0x1.684d7ab3c1738p-6,0x1.6c504c7c14e01p-5,-0x1.4b62a42ffa74bp-3
15.959999999999704,-0x1.fa82d31910e96p-4,0x1.ae93e4a0491d5p+4,-0x1.b8948c3377200p+3,0x1.0b1886b08324fp+2,-0x1.99fc5a70445d6p-6,0x1.468a729e7f8a7p-3,-0x1.fe169f3461a82p-1,0x1.067a88d32f68fp-4,0x1.3bd1ca47001ddp-4,-0x1.45fff34af2238p-3
15.989999999999704,-0x1.e3b20c43930f5p-4,0x1.b03b2dccdec48p+4,-0x1.b3f27774fe3dcp+3,0x1.110bbb2cd5fc9p+2,-0x1.805bff88a6cd8p-6,0x1.4a7cde4b720fap-3,-0x1.00494e3241936p+0,0x1.7842d90b16ca4p-4,0x1.e408ed992d39ep-5,-0x1.416156c0944ddp-3
16.019999999999705,-0x1.cd1f1912892a3p-4,0x1.b1ec284933650p+4,-0x1.af11c4f217b37p+3,0x1.1763d9dd2a80cp+2,-0x1.5e0e459033af0p-6,0x1.4e55fc52b31b7p-3,-0x1.01936357d2362p+0,0x1.a1bde3d34622dp-4,0x1.2d4f1911379f1p-4,-0x1.5f5776d978c37p-3
16.04999999999971,-0x1.b6cdffd1ed8bep-4,0x1.b3a8fc25eb5cdp+4,-0x1.a9f29d0220d73p+3,0x1.1dddef3cb65d0p+2,-0x1.3742443d282d7p-6,0x1.520c2dbe921dap-3,-0x1.02ebf64b9d1c4p+0,0x1.cf83a51205d28p-4,0x1.bc25f4c2d7b69p-5,-0x1.5fb451493f423p-3
16.079999999999714,-0x1.a0c25356285f3p-4,0x1.b56e461340ec9p+4,-0x1.a4a8d44727715p+3,0x1.2442c3b09607bp+2,-0x1.0e70a9b87d5f1p-6,0x1.558ba5797ddf7p-3,-0x1.044eb7ac6fd62p+0,0x1.ccef2416cfe45p-4,0x1.0e13941850a91p-4,-0x1.74fae46cd4e96p-3
